service_id,date,exception_type
002363,20220316,1
002363,20220317,1
002363,20220318,1
002364,20220310,1
002364,20220314,1
002364,20220315,1
002364,20220316,1
002364,20220317,1
002364,20220318,1
002365,20220325,1
002365,20220401,1
002365,20220408,1
002365,20220415,1
002365,20220422,1
002365,20220429,1
002365,20220502,1
002365,20220503,1
002365,20220504,1
002365,20220505,1
002365,20220506,1
002365,20220509,1
002365,20220510,1
002365,20220511,1
002365,20220512,1
002365,20220513,1
002365,20220516,1
002365,20220517,1
002365,20220518,1
002365,20220519,1
002365,20220520,1
002365,20220523,1
002365,20220524,1
002365,20220525,1
002365,20220527,1
002365,20220530,1
002365,20220531,1
002365,20220601,1
002365,20220602,1
002365,20220603,1
002365,20220607,1
002365,20220608,1
002365,20220609,1
002366,20220328,1
002366,20220329,1
002366,20220330,1
002366,20220331,1
002366,20220404,1
002366,20220405,1
002366,20220406,1
002366,20220407,1
002366,20220411,1
002366,20220412,1
002366,20220413,1
002366,20220414,1
002366,20220419,1
002366,20220420,1
002366,20220421,1
002366,20220425,1
002366,20220426,1
002366,20220427,1
002366,20220428,1
002367,20220401,1
002367,20220408,1
002367,20220415,1
002367,20220422,1
002367,20220429,1
002367,20220502,1
002367,20220503,1
002367,20220504,1
002367,20220505,1
002367,20220506,1
002367,20220509,1
002367,20220510,1
002367,20220511,1
002367,20220512,1
002367,20220513,1
002367,20220516,1
002367,20220517,1
002367,20220518,1
002367,20220519,1
002367,20220520,1
002367,20220523,1
002367,20220524,1
002367,20220525,1
002368,20220507,1
002368,20220514,1
002368,20220521,1
002369,20220310,1
002369,20220311,1
002369,20220314,1
002369,20220315,1
002369,20220317,1
002369,20220318,1
002369,20220321,1
002369,20220322,1
002369,20220324,1
002369,20220325,1
002369,20220328,1
002369,20220329,1
002369,20220331,1
002369,20220401,1
002369,20220404,1
002369,20220405,1
002369,20220407,1
002369,20220408,1
002369,20220411,1
002369,20220412,1
002369,20220414,1
002369,20220415,1
002369,20220419,1
002369,20220421,1
002369,20220422,1
002369,20220425,1
002369,20220426,1
002369,20220428,1
002369,20220429,1
002369,20220502,1
002369,20220503,1
002369,20220505,1
002369,20220506,1
002369,20220509,1
002369,20220510,1
002369,20220512,1
002369,20220513,1
002369,20220516,1
002369,20220517,1
002369,20220519,1
002369,20220520,1
002369,20220523,1
002369,20220524,1
002369,20220525,1
002369,20220530,1
002369,20220531,1
002369,20220602,1
002369,20220603,1
002369,20220607,1
002369,20220609,1
002370,20220310,1
002370,20220311,1
002370,20220318,1
002370,20220321,1
002370,20220322,1
002370,20220323,1
002370,20220324,1
002370,20220325,1
002370,20220328,1
002370,20220329,1
002370,20220330,1
002370,20220331,1
002370,20220401,1
002370,20220404,1
002370,20220405,1
002370,20220406,1
002370,20220407,1
002370,20220408,1
002370,20220415,1
002370,20220419,1
002370,20220420,1
002370,20220421,1
002370,20220422,1
002370,20220425,1
002370,20220426,1
002370,20220427,1
002370,20220428,1
002370,20220429,1
002370,20220502,1
002370,20220503,1
002370,20220504,1
002370,20220505,1
002370,20220506,1
002370,20220513,1
002370,20220516,1
002370,20220517,1
002370,20220518,1
002370,20220519,1
002370,20220520,1
002370,20220523,1
002370,20220524,1
002370,20220525,1
002370,20220530,1
002370,20220531,1
002370,20220601,1
002370,20220602,1
002370,20220603,1
002371,20220314,1
002371,20220315,1
002371,20220316,1
002371,20220317,1
002371,20220411,1
002371,20220412,1
002371,20220413,1
002371,20220414,1
002371,20220509,1
002371,20220510,1
002371,20220511,1
002371,20220512,1
002371,20220607,1
002371,20220608,1
002371,20220609,1
002372,20220310,1
002372,20220311,1
002372,20220314,1
002372,20220315,1
002372,20220316,1
002372,20220317,1
002372,20220318,1
002372,20220321,1
002372,20220322,1
002372,20220323,1
002372,20220324,1
002372,20220325,1
002372,20220328,1
002372,20220329,1
002372,20220330,1
002372,20220331,1
002372,20220401,1
002372,20220404,1
002372,20220405,1
002372,20220406,1
002372,20220407,1
002372,20220408,1
002372,20220411,1
002372,20220412,1
002372,20220413,1
002372,20220414,1
002372,20220415,1
002372,20220419,1
002372,20220420,1
002372,20220421,1
002372,20220422,1
002372,20220425,1
002372,20220426,1
002372,20220427,1
002372,20220428,1
002372,20220429,1
002372,20220502,1
002372,20220516,1
002372,20220517,1
002372,20220518,1
002372,20220519,1
002372,20220520,1
002372,20220523,1
002372,20220524,1
002372,20220525,1
002372,20220530,1
002372,20220531,1
002372,20220601,1
002372,20220602,1
002372,20220603,1
002372,20220607,1
002372,20220608,1
002372,20220609,1
002373,20220503,1
002373,20220504,1
002373,20220505,1
002373,20220506,1
002373,20220510,1
002373,20220511,1
002373,20220512,1
002373,20220513,1
002374,20220315,1
002374,20220316,1
002374,20220317,1
002374,20220318,1
002374,20220322,1
002374,20220323,1
002374,20220324,1
002374,20220325,1
002374,20220329,1
002374,20220330,1
002374,20220331,1
002374,20220401,1
002374,20220405,1
002374,20220406,1
002374,20220407,1
002374,20220408,1
002374,20220412,1
002374,20220413,1
002374,20220414,1
002374,20220415,1
002374,20220419,1
002374,20220420,1
002374,20220421,1
002374,20220422,1
002374,20220426,1
002374,20220427,1
002374,20220428,1
002374,20220429,1
002374,20220503,1
002374,20220504,1
002374,20220505,1
002374,20220506,1
002374,20220510,1
002374,20220511,1
002374,20220512,1
002374,20220513,1
002374,20220517,1
002374,20220518,1
002374,20220519,1
002374,20220520,1
002374,20220524,1
002374,20220525,1
002374,20220531,1
002374,20220601,1
002374,20220602,1
002374,20220603,1
002375,20220310,1
002375,20220311,1
002375,20220314,1
002375,20220321,1
002375,20220328,1
002375,20220404,1
002375,20220411,1
002375,20220425,1
002375,20220502,1
002375,20220509,1
002375,20220516,1
002375,20220523,1
002375,20220530,1
002375,20220607,1
002375,20220608,1
002375,20220609,1
002376,20220316,1
002376,20220323,1
002376,20220330,1
002376,20220406,1
002376,20220413,1
002376,20220420,1
002376,20220427,1
002376,20220504,1
002376,20220511,1
002376,20220518,1
002376,20220601,1
002376,20220608,1
002377,20220319,1
002377,20220326,1
002377,20220402,1
002377,20220409,1
002377,20220416,1
002377,20220423,1
002377,20220430,1
002377,20220521,1
002377,20220528,1
002377,20220604,1
002378,20220319,1
002378,20220320,1
002378,20220326,1
002378,20220327,1
002378,20220402,1
002378,20220403,1
002378,20220409,1
002378,20220410,1
002378,20220416,1
002378,20220417,1
002378,20220418,1
002378,20220423,1
002378,20220424,1
002378,20220430,1
002378,20220501,1
002378,20220507,1
002378,20220508,1
002378,20220514,1
002378,20220515,1
002378,20220521,1
002378,20220522,1
002378,20220526,1
002378,20220528,1
002378,20220529,1
002378,20220604,1
002378,20220605,1
002378,20220606,1
002379,20220319,1
002379,20220521,1
002380,20220326,1
002380,20220402,1
002380,20220409,1
002380,20220416,1
002380,20220423,1
002380,20220430,1
002380,20220507,1
002380,20220528,1
002380,20220604,1
002381,20220320,1
002381,20220326,1
002381,20220327,1
002381,20220403,1
002381,20220409,1
002381,20220410,1
002381,20220416,1
002381,20220417,1
002381,20220418,1
002381,20220423,1
002381,20220424,1
002381,20220430,1
002381,20220501,1
002381,20220507,1
002381,20220508,1
002381,20220515,1
002381,20220522,1
002381,20220529,1
002381,20220605,1
002381,20220606,1
002382,20220319,1
002382,20220402,1
002382,20220514,1
002382,20220521,1
002382,20220528,1
002382,20220604,1
002383,20220319,1
002383,20220320,1
002383,20220514,1
002383,20220515,1
002383,20220521,1
002383,20220522,1
002384,20220320,1
002384,20220326,1
002384,20220327,1
002384,20220402,1
002384,20220403,1
002384,20220409,1
002384,20220410,1
002384,20220416,1
002384,20220417,1
002384,20220418,1
002384,20220423,1
002384,20220424,1
002384,20220430,1
002384,20220501,1
002384,20220507,1
002384,20220508,1
002384,20220515,1
002384,20220522,1
002384,20220526,1
002384,20220528,1
002384,20220529,1
002384,20220604,1
002384,20220605,1
002384,20220606,1
002385,20220313,1
002385,20220320,1
002385,20220326,1
002385,20220327,1
002385,20220409,1
002385,20220410,1
002385,20220416,1
002385,20220417,1
002385,20220418,1
002385,20220423,1
002385,20220424,1
002385,20220430,1
002385,20220501,1
002385,20220507,1
002385,20220508,1
002385,20220515,1
002385,20220522,1
002385,20220606,1
002386,20220326,1
002386,20220409,1
002386,20220416,1
002387,20220313,1
002387,20220319,1
002387,20220320,1
002387,20220327,1
002387,20220402,1
002387,20220410,1
002387,20220417,1
002387,20220418,1
002387,20220423,1
002387,20220424,1
002387,20220430,1
002387,20220501,1
002387,20220507,1
002387,20220508,1
002387,20220514,1
002387,20220515,1
002387,20220521,1
002387,20220526,1
002387,20220528,1
002387,20220604,1
002387,20220606,1
002388,20220507,1
002388,20220514,1
002388,20220521,1
002388,20220526,1
002388,20220528,1
002388,20220604,1
002389,20220310,1
002389,20220311,1
002389,20220314,1
002389,20220315,1
002389,20220316,1
002389,20220317,1
002389,20220318,1
002389,20220321,1
002389,20220322,1
002389,20220323,1
002389,20220324,1
002389,20220325,1
002389,20220328,1
002389,20220329,1
002389,20220330,1
002389,20220331,1
002389,20220401,1
002389,20220404,1
002389,20220405,1
002389,20220406,1
002389,20220407,1
002389,20220408,1
002389,20220411,1
002389,20220412,1
002389,20220413,1
002389,20220414,1
002389,20220415,1
002389,20220419,1
002389,20220420,1
002389,20220421,1
002389,20220422,1
002389,20220425,1
002389,20220426,1
002389,20220427,1
002389,20220428,1
002389,20220429,1
002389,20220502,1
002389,20220503,1
002389,20220504,1
002389,20220505,1
002389,20220506,1
002389,20220507,1
002389,20220509,1
002389,20220510,1
002389,20220511,1
002389,20220512,1
002389,20220513,1
002389,20220514,1
002389,20220516,1
002389,20220517,1
002389,20220518,1
002389,20220519,1
002389,20220520,1
002389,20220521,1
002389,20220523,1
002389,20220524,1
002389,20220525,1
002389,20220526,1
002389,20220527,1
002389,20220528,1
002389,20220530,1
002389,20220531,1
002389,20220601,1
002389,20220602,1
002389,20220603,1
002389,20220604,1
002389,20220607,1
002389,20220608,1
002389,20220609,1
002390,20220314,1
002390,20220321,1
002390,20220328,1
002390,20220404,1
002390,20220411,1
002390,20220425,1
002390,20220502,1
002390,20220503,1
002390,20220504,1
002390,20220505,1
002390,20220506,1
002390,20220509,1
002390,20220510,1
002390,20220511,1
002390,20220512,1
002390,20220513,1
002390,20220516,1
002390,20220517,1
002390,20220518,1
002390,20220519,1
002390,20220520,1
002390,20220523,1
002390,20220524,1
002390,20220525,1
002390,20220527,1
002390,20220530,1
002390,20220531,1
002390,20220601,1
002390,20220602,1
002390,20220603,1
002390,20220607,1
002390,20220608,1
002390,20220609,1
002391,20220310,1
002391,20220311,1
002391,20220314,1
002391,20220315,1
002391,20220316,1
002391,20220317,1
002391,20220318,1
002391,20220321,1
002391,20220322,1
002391,20220323,1
002391,20220324,1
002391,20220325,1
002391,20220326,1
002391,20220328,1
002391,20220329,1
002391,20220330,1
002391,20220331,1
002391,20220401,1
002391,20220402,1
002391,20220404,1
002391,20220405,1
002391,20220406,1
002391,20220407,1
002391,20220408,1
002391,20220409,1
002391,20220411,1
002391,20220412,1
002391,20220413,1
002391,20220414,1
002391,20220415,1
002391,20220416,1
002391,20220418,1
002391,20220419,1
002391,20220420,1
002391,20220421,1
002391,20220422,1
002391,20220423,1
002391,20220425,1
002391,20220426,1
002391,20220427,1
002391,20220428,1
002391,20220429,1
002391,20220430,1
002391,20220502,1
002391,20220503,1
002391,20220504,1
002391,20220505,1
002391,20220506,1
002391,20220507,1
002391,20220509,1
002391,20220510,1
002391,20220511,1
002391,20220512,1
002391,20220513,1
002391,20220514,1
002391,20220516,1
002391,20220517,1
002391,20220518,1
002391,20220519,1
002391,20220520,1
002391,20220521,1
002391,20220523,1
002391,20220524,1
002391,20220525,1
002391,20220526,1
002391,20220527,1
002391,20220528,1
002391,20220530,1
002391,20220531,1
002391,20220601,1
002391,20220602,1
002391,20220603,1
002391,20220604,1
002391,20220607,1
002391,20220608,1
002391,20220609,1
002392,20220310,1
002392,20220311,1
002392,20220312,1
002392,20220314,1
002392,20220315,1
002392,20220316,1
002392,20220317,1
002392,20220318,1
002392,20220321,1
002392,20220322,1
002392,20220323,1
002392,20220324,1
002392,20220325,1
002392,20220326,1
002392,20220328,1
002392,20220329,1
002392,20220330,1
002392,20220331,1
002392,20220401,1
002392,20220402,1
002392,20220404,1
002392,20220405,1
002392,20220406,1
002392,20220407,1
002392,20220408,1
002392,20220409,1
002392,20220411,1
002392,20220412,1
002392,20220413,1
002392,20220414,1
002392,20220415,1
002392,20220416,1
002392,20220419,1
002392,20220420,1
002392,20220421,1
002392,20220422,1
002392,20220423,1
002392,20220425,1
002392,20220426,1
002392,20220427,1
002392,20220428,1
002392,20220429,1
002392,20220430,1
002392,20220502,1
002392,20220503,1
002392,20220504,1
002392,20220505,1
002392,20220506,1
002392,20220507,1
002392,20220509,1
002392,20220510,1
002392,20220511,1
002392,20220512,1
002392,20220513,1
002392,20220516,1
002392,20220517,1
002392,20220518,1
002392,20220519,1
002392,20220520,1
002392,20220523,1
002392,20220524,1
002392,20220525,1
002392,20220526,1
002392,20220527,1
002392,20220528,1
002392,20220530,1
002392,20220531,1
002392,20220601,1
002392,20220602,1
002392,20220603,1
002392,20220604,1
002392,20220607,1
002392,20220608,1
002392,20220609,1
002393,20220310,1
002393,20220311,1
002393,20220312,1
002393,20220313,1
002393,20220314,1
002393,20220315,1
002393,20220316,1
002393,20220317,1
002393,20220318,1
002393,20220319,1
002393,20220321,1
002393,20220322,1
002393,20220323,1
002393,20220324,1
002393,20220325,1
002393,20220326,1
002393,20220327,1
002393,20220328,1
002393,20220329,1
002393,20220330,1
002393,20220331,1
002393,20220401,1
002393,20220402,1
002393,20220403,1
002393,20220404,1
002393,20220405,1
002393,20220406,1
002393,20220407,1
002393,20220408,1
002393,20220409,1
002393,20220410,1
002393,20220411,1
002393,20220412,1
002393,20220413,1
002393,20220414,1
002393,20220415,1
002393,20220416,1
002393,20220417,1
002393,20220418,1
002393,20220419,1
002393,20220420,1
002393,20220421,1
002393,20220422,1
002393,20220423,1
002393,20220424,1
002393,20220425,1
002393,20220426,1
002393,20220427,1
002393,20220428,1
002393,20220429,1
002393,20220430,1
002393,20220501,1
002393,20220502,1
002393,20220503,1
002393,20220504,1
002393,20220505,1
002393,20220506,1
002393,20220507,1
002393,20220508,1
002393,20220509,1
002393,20220510,1
002393,20220511,1
002393,20220512,1
002393,20220513,1
002393,20220514,1
002393,20220516,1
002393,20220517,1
002393,20220518,1
002393,20220519,1
002393,20220520,1
002393,20220521,1
002393,20220523,1
002393,20220524,1
002393,20220525,1
002393,20220526,1
002393,20220528,1
002393,20220529,1
002393,20220530,1
002393,20220531,1
002393,20220601,1
002393,20220602,1
002393,20220603,1
002393,20220604,1
002393,20220605,1
002393,20220606,1
002393,20220607,1
002393,20220608,1
002393,20220609,1
002394,20220310,1
002394,20220311,1
002394,20220313,1
002394,20220314,1
002394,20220315,1
002394,20220316,1
002394,20220317,1
002394,20220318,1
002394,20220320,1
002394,20220321,1
002394,20220322,1
002394,20220323,1
002394,20220324,1
002394,20220325,1
002394,20220327,1
002394,20220328,1
002394,20220329,1
002394,20220330,1
002394,20220331,1
002394,20220401,1
002394,20220403,1
002394,20220404,1
002394,20220405,1
002394,20220406,1
002394,20220407,1
002394,20220408,1
002394,20220410,1
002394,20220411,1
002394,20220412,1
002394,20220413,1
002394,20220414,1
002394,20220415,1
002394,20220417,1
002394,20220418,1
002394,20220419,1
002394,20220420,1
002394,20220421,1
002394,20220422,1
002394,20220424,1
002394,20220425,1
002394,20220426,1
002394,20220427,1
002394,20220428,1
002394,20220429,1
002394,20220501,1
002394,20220502,1
002394,20220503,1
002394,20220504,1
002394,20220505,1
002394,20220506,1
002394,20220508,1
002394,20220509,1
002394,20220510,1
002394,20220511,1
002394,20220512,1
002394,20220513,1
002394,20220515,1
002394,20220516,1
002394,20220517,1
002394,20220518,1
002394,20220519,1
002394,20220520,1
002394,20220523,1
002394,20220524,1
002394,20220525,1
002394,20220527,1
002394,20220529,1
002394,20220530,1
002394,20220531,1
002394,20220601,1
002394,20220602,1
002394,20220603,1
002394,20220605,1
002394,20220606,1
002394,20220607,1
002394,20220608,1
002394,20220609,1
002395,20220310,1
002395,20220312,1
002395,20220313,1
002395,20220314,1
002395,20220315,1
002395,20220316,1
002395,20220317,1
002395,20220319,1
002395,20220320,1
002395,20220321,1
002395,20220322,1
002395,20220323,1
002395,20220324,1
002395,20220325,1
002395,20220326,1
002395,20220327,1
002395,20220328,1
002395,20220329,1
002395,20220330,1
002395,20220331,1
002395,20220401,1
002395,20220402,1
002395,20220403,1
002395,20220404,1
002395,20220405,1
002395,20220406,1
002395,20220407,1
002395,20220408,1
002395,20220409,1
002395,20220410,1
002395,20220411,1
002395,20220412,1
002395,20220413,1
002395,20220414,1
002395,20220415,1
002395,20220416,1
002395,20220417,1
002395,20220418,1
002395,20220419,1
002395,20220420,1
002395,20220421,1
002395,20220422,1
002395,20220423,1
002395,20220424,1
002395,20220425,1
002395,20220426,1
002395,20220427,1
002395,20220428,1
002395,20220429,1
002395,20220430,1
002395,20220501,1
002395,20220502,1
002395,20220503,1
002395,20220504,1
002395,20220505,1
002395,20220506,1
002395,20220507,1
002395,20220508,1
002395,20220509,1
002395,20220510,1
002395,20220511,1
002395,20220512,1
002395,20220513,1
002395,20220514,1
002395,20220515,1
002395,20220516,1
002395,20220517,1
002395,20220518,1
002395,20220519,1
002395,20220520,1
002395,20220521,1
002395,20220522,1
002395,20220523,1
002395,20220524,1
002395,20220525,1
002395,20220526,1
002395,20220527,1
002395,20220528,1
002395,20220529,1
002395,20220530,1
002395,20220531,1
002395,20220601,1
002395,20220602,1
002395,20220603,1
002395,20220604,1
002395,20220605,1
002395,20220606,1
002395,20220607,1
002395,20220608,1
002395,20220609,1
002396,20220327,1
002396,20220410,1
002396,20220417,1
002396,20220418,1
002396,20220424,1
002396,20220501,1
002396,20220508,1
002396,20220515,1
002396,20220522,1
002396,20220529,1
002396,20220605,1
002396,20220606,1
002397,20220501,1
002397,20220508,1
002397,20220515,1
002397,20220522,1
002397,20220529,1
002397,20220605,1
002397,20220606,1
002398,20220312,1
002398,20220313,1
002398,20220319,1
002398,20220320,1
002398,20220326,1
002398,20220327,1
002398,20220402,1
002398,20220403,1
002398,20220409,1
002398,20220410,1
002398,20220416,1
002398,20220417,1
002398,20220418,1
002399,20220423,1
002399,20220424,1
002399,20220430,1
002399,20220501,1
002399,20220507,1
002399,20220508,1
002399,20220514,1
002399,20220515,1
002399,20220521,1
002399,20220522,1
002399,20220526,1
002399,20220528,1
002399,20220529,1
002399,20220604,1
002399,20220605,1
002399,20220606,1
002400,20220310,1
002400,20220311,1
002400,20220314,1
002400,20220315,1
002400,20220316,1
002400,20220317,1
002400,20220318,1
002400,20220321,1
002400,20220322,1
002400,20220323,1
002400,20220324,1
002400,20220325,1
002400,20220530,1
002400,20220531,1
002400,20220601,1
002400,20220602,1
002400,20220603,1
002400,20220607,1
002400,20220608,1
002400,20220609,1
002401,20220328,1
002401,20220329,1
002401,20220330,1
002401,20220331,1
002401,20220401,1
002401,20220404,1
002401,20220405,1
002401,20220406,1
002401,20220407,1
002401,20220408,1
002401,20220411,1
002401,20220412,1
002401,20220413,1
002401,20220414,1
002401,20220415,1
002401,20220419,1
002401,20220420,1
002401,20220421,1
002401,20220422,1
002401,20220425,1
002401,20220426,1
002401,20220427,1
002401,20220428,1
002401,20220429,1
002401,20220502,1
002401,20220503,1
002401,20220504,1
002401,20220505,1
002401,20220506,1
002401,20220509,1
002401,20220510,1
002401,20220511,1
002401,20220512,1
002401,20220513,1
002401,20220516,1
002401,20220517,1
002401,20220518,1
002401,20220519,1
002401,20220520,1
002401,20220523,1
002401,20220524,1
002401,20220525,1
002401,20220527,1
002402,20220402,1
002402,20220416,1
002402,20220423,1
002402,20220430,1
002402,20220507,1
002402,20220514,1
002402,20220521,1
002402,20220526,1
002402,20220528,1
002403,20220312,1
002403,20220319,1
002403,20220402,1
002403,20220416,1
002403,20220423,1
002403,20220430,1
002403,20220507,1
002403,20220514,1
002403,20220521,1
002403,20220526,1
002403,20220528,1
002403,20220604,1
002404,20220402,1
002404,20220403,1
002404,20220418,1
002404,20220423,1
002404,20220424,1
002404,20220430,1
002404,20220501,1
002404,20220507,1
002404,20220508,1
002404,20220514,1
002404,20220515,1
002404,20220521,1
002404,20220522,1
002404,20220526,1
002404,20220528,1
002404,20220529,1
002404,20220604,1
002404,20220605,1
002404,20220606,1
002405,20220313,1
002405,20220320,1
002405,20220403,1
002405,20220418,1
002405,20220424,1
002405,20220501,1
002405,20220508,1
002405,20220515,1
002405,20220522,1
002405,20220529,1
002405,20220605,1
002405,20220606,1
002406,20220312,1
002406,20220313,1
002406,20220319,1
002406,20220320,1
002406,20220327,1
002406,20220604,1
002406,20220605,1
002406,20220606,1
002407,20220402,1
002407,20220403,1
002407,20220410,1
002407,20220416,1
002407,20220417,1
002407,20220418,1
002407,20220423,1
002407,20220424,1
002407,20220430,1
002407,20220501,1
002407,20220507,1
002407,20220508,1
002407,20220514,1
002407,20220515,1
002407,20220521,1
002407,20220522,1
002407,20220526,1
002407,20220528,1
002407,20220529,1
002408,20220401,1
002408,20220408,1
002408,20220415,1
002408,20220422,1
002408,20220429,1
002408,20220506,1
002408,20220513,1
002408,20220520,1
002408,20220525,1
002408,20220527,1
002409,20220311,1
002409,20220318,1
002409,20220325,1
002409,20220525,1
002409,20220527,1
002409,20220603,1
002410,20220310,1
002410,20220311,1
002410,20220312,1
002410,20220314,1
002410,20220315,1
002410,20220316,1
002410,20220317,1
002410,20220318,1
002410,20220319,1
002410,20220321,1
002410,20220322,1
002410,20220323,1
002410,20220324,1
002410,20220325,1
002410,20220530,1
002410,20220531,1
002410,20220601,1
002410,20220602,1
002410,20220603,1
002410,20220604,1
002410,20220607,1
002410,20220608,1
002410,20220609,1
002411,20220328,1
002411,20220329,1
002411,20220330,1
002411,20220331,1
002411,20220401,1
002411,20220402,1
002411,20220404,1
002411,20220405,1
002411,20220406,1
002411,20220407,1
002411,20220408,1
002411,20220411,1
002411,20220412,1
002411,20220413,1
002411,20220414,1
002411,20220415,1
002411,20220416,1
002411,20220419,1
002411,20220420,1
002411,20220421,1
002411,20220422,1
002411,20220423,1
002411,20220425,1
002411,20220426,1
002411,20220427,1
002411,20220428,1
002411,20220429,1
002411,20220430,1
002411,20220502,1
002411,20220503,1
002411,20220504,1
002411,20220505,1
002411,20220506,1
002411,20220507,1
002411,20220509,1
002411,20220510,1
002411,20220511,1
002411,20220512,1
002411,20220513,1
002411,20220514,1
002411,20220516,1
002411,20220517,1
002411,20220518,1
002411,20220519,1
002411,20220520,1
002411,20220521,1
002411,20220523,1
002411,20220524,1
002411,20220525,1
002411,20220526,1
002411,20220528,1
002412,20220312,1
002412,20220319,1
002412,20220604,1
002413,20220313,1
002413,20220320,1
002413,20220605,1
002413,20220606,1
002414,20220403,1
002414,20220418,1
002414,20220424,1
002414,20220501,1
002414,20220508,1
002414,20220515,1
002414,20220522,1
002414,20220529,1
002415,20220402,1
002415,20220403,1
002415,20220410,1
002415,20220416,1
002415,20220417,1
002415,20220418,1
002415,20220423,1
002415,20220424,1
002415,20220430,1
002415,20220501,1
002415,20220507,1
002415,20220508,1
002415,20220515,1
002415,20220522,1
002415,20220526,1
002415,20220528,1
002415,20220529,1
002416,20220402,1
002416,20220416,1
002416,20220423,1
002416,20220430,1
002416,20220507,1
002416,20220526,1
002416,20220528,1
002417,20220319,1
002417,20220402,1
002417,20220416,1
002417,20220423,1
002417,20220430,1
002417,20220507,1
002417,20220514,1
002417,20220521,1
002417,20220526,1
002417,20220528,1
002417,20220604,1
002418,20220310,1
002418,20220311,1
002418,20220312,1
002418,20220313,1
002418,20220314,1
002418,20220315,1
002418,20220316,1
002418,20220317,1
002418,20220318,1
002418,20220319,1
002418,20220320,1
002418,20220321,1
002418,20220322,1
002418,20220323,1
002418,20220324,1
002418,20220325,1
002418,20220326,1
002418,20220327,1
002418,20220328,1
002418,20220329,1
002418,20220330,1
002418,20220331,1
002418,20220401,1
002418,20220402,1
002418,20220403,1
002418,20220404,1
002418,20220405,1
002418,20220406,1
002418,20220407,1
002418,20220408,1
002418,20220409,1
002418,20220411,1
002418,20220412,1
002418,20220413,1
002418,20220414,1
002418,20220415,1
002418,20220416,1
002418,20220417,1
002418,20220418,1
002418,20220419,1
002418,20220420,1
002418,20220421,1
002418,20220422,1
002418,20220423,1
002418,20220424,1
002418,20220425,1
002418,20220426,1
002418,20220427,1
002418,20220428,1
002418,20220429,1
002418,20220430,1
002418,20220501,1
002418,20220502,1
002418,20220503,1
002418,20220504,1
002418,20220505,1
002418,20220506,1
002418,20220507,1
002418,20220508,1
002418,20220509,1
002418,20220510,1
002418,20220511,1
002418,20220512,1
002418,20220513,1
002418,20220514,1
002418,20220515,1
002418,20220516,1
002418,20220517,1
002418,20220518,1
002418,20220519,1
002418,20220520,1
002418,20220521,1
002418,20220522,1
002418,20220523,1
002418,20220524,1
002418,20220525,1
002418,20220526,1
002418,20220527,1
002418,20220528,1
002418,20220529,1
002418,20220530,1
002418,20220531,1
002418,20220601,1
002418,20220602,1
002418,20220603,1
002418,20220604,1
002418,20220605,1
002418,20220606,1
002418,20220607,1
002418,20220608,1
002418,20220609,1
002419,20220401,1
002419,20220408,1
002419,20220520,1
002420,20220312,1
002420,20220313,1
002420,20220319,1
002420,20220320,1
002420,20220326,1
002420,20220327,1
002420,20220402,1
002420,20220409,1
002420,20220410,1
002420,20220416,1
002420,20220417,1
002420,20220418,1
002420,20220423,1
002420,20220424,1
002420,20220430,1
002420,20220501,1
002420,20220507,1
002420,20220508,1
002420,20220514,1
002420,20220515,1
002420,20220521,1
002420,20220522,1
002420,20220526,1
002420,20220528,1
002420,20220529,1
002420,20220604,1
002420,20220605,1
002420,20220606,1
002421,20220402,1
002421,20220409,1
002421,20220416,1
002421,20220423,1
002421,20220430,1
002421,20220507,1
002421,20220514,1
002421,20220521,1
002421,20220526,1
002421,20220528,1
002421,20220604,1
002422,20220402,1
002422,20220409,1
002422,20220410,1
002422,20220416,1
002422,20220417,1
002422,20220418,1
002422,20220423,1
002422,20220424,1
002422,20220430,1
002422,20220501,1
002422,20220507,1
002422,20220508,1
002422,20220514,1
002422,20220515,1
002422,20220521,1
002422,20220522,1
002422,20220526,1
002422,20220528,1
002422,20220529,1
002422,20220604,1
002422,20220605,1
002422,20220606,1
002423,20220409,1
002423,20220423,1
002423,20220430,1
002423,20220507,1
002423,20220514,1
002423,20220521,1
002423,20220526,1
002423,20220528,1
002423,20220604,1
002424,20220407,1
002424,20220414,1
002424,20220421,1
002424,20220428,1
002424,20220505,1
002424,20220512,1
002424,20220519,1
002424,20220602,1
002424,20220609,1
002425,20220403,1
002425,20220410,1
002425,20220417,1
002425,20220418,1
002425,20220424,1
002425,20220501,1
002425,20220508,1
002425,20220515,1
002425,20220522,1
002425,20220529,1
002425,20220605,1
002425,20220606,1
002426,20220310,1
002426,20220311,1
002426,20220314,1
002426,20220315,1
002426,20220316,1
002426,20220317,1
002426,20220318,1
002426,20220321,1
002426,20220322,1
002426,20220323,1
002426,20220324,1
002426,20220325,1
002426,20220523,1
002426,20220524,1
002426,20220530,1
002426,20220531,1
002426,20220601,1
002426,20220602,1
002426,20220603,1
002426,20220607,1
002426,20220608,1
002426,20220609,1
002427,20220525,1
002427,20220527,1
002428,20220310,1
002428,20220311,1
002428,20220314,1
002428,20220315,1
002428,20220316,1
002428,20220317,1
002428,20220318,1
002428,20220321,1
002428,20220322,1
002428,20220323,1
002428,20220324,1
002428,20220325,1
002428,20220328,1
002428,20220329,1
002428,20220330,1
002428,20220331,1
002428,20220401,1
002428,20220404,1
002428,20220405,1
002428,20220406,1
002428,20220407,1
002428,20220411,1
